Date,Open,High,Low,Close,Volume
2025-01-21 16:50:00+00:00,601.3400268554688,601.3400268554688,600.6900024414062,600.780029296875,187307
2025-01-21 16:55:00+00:00,601.3800048828125,601.469970703125,601.0599975585938,601.3400268554688,426595
2025-01-21 17:00:00+00:00,601.3099975585938,601.3499755859375,601.030029296875,601.3499755859375,175148
2025-01-21 17:05:00+00:00,601.380126953125,601.4498901367188,601.2100219726562,601.3200073242188,168553
2025-01-21 17:10:00+00:00,601.2799072265625,601.510009765625,601.25,601.3900146484375,174482
2025-01-21 17:15:00+00:00,601.0700073242188,601.3499755859375,600.9299926757812,601.280029296875,223199
2025-01-21 17:20:00+00:00,601.2899780273438,601.3400268554688,600.9500122070312,601.0700073242188,167237
2025-01-21 17:25:00+00:00,601.5800170898438,601.780029296875,601.2100219726562,601.280029296875,241653
2025-01-21 17:30:00+00:00,601.9500122070312,601.9600219726562,601.54150390625,601.5800170898438,238960
2025-01-21 17:35:00+00:00,601.830078125,602.0,601.6599731445312,601.9400024414062,355352
2025-01-21 17:40:00+00:00,601.9600219726562,602.0098876953125,601.8099975585938,601.8300170898438,271841
2025-01-21 17:45:00+00:00,602.0601196289062,602.1699829101562,602.0,602.0200805664062,327832
2025-01-21 17:50:00+00:00,602.3099975585938,602.4199829101562,602.0499877929688,602.0499877929688,553215
2025-01-21 17:55:00+00:00,602.4450073242188,602.489990234375,602.27001953125,602.3099975585938,215542
2025-01-21 18:00:00+00:00,602.4199829101562,602.4608764648438,602.072509765625,602.4400024414062,343970
2025-01-21 18:05:00+00:00,602.4299926757812,602.489990234375,602.2899780273438,602.4299926757812,253740
2025-01-21 18:10:00+00:00,602.5,602.5800170898438,602.3049926757812,602.4398193359375,342024
2025-01-21 18:15:00+00:00,602.6699829101562,602.8800048828125,602.489990234375,602.5,257866
2025-01-21 18:20:00+00:00,602.6651000976562,602.75,602.5700073242188,602.6599731445312,215100
2025-01-21 18:25:00+00:00,602.5900268554688,602.760009765625,602.4451293945312,602.6799926757812,149470
2025-01-21 18:30:00+00:00,602.530029296875,602.7000122070312,602.47998046875,602.5800170898438,152509
2025-01-21 18:35:00+00:00,602.6099853515625,602.780029296875,602.510009765625,602.5399780273438,160944
2025-01-21 18:40:00+00:00,602.4500122070312,602.6649780273438,602.210205078125,602.6192016601562,488062
2025-01-21 18:45:00+00:00,602.2899780273438,602.469970703125,602.2150268554688,602.4600219726562,174829
2025-01-21 18:50:00+00:00,602.47998046875,602.6300048828125,602.280029296875,602.280029296875,131394
2025-01-21 18:55:00+00:00,602.6199951171875,602.6799926757812,602.4400024414062,602.4500122070312,111531
2025-01-21 19:00:00+00:00,602.5700073242188,602.6199951171875,602.4199829101562,602.614990234375,419584
2025-01-21 19:05:00+00:00,602.6400146484375,602.719970703125,602.5399780273438,602.5700073242188,251459
2025-01-21 19:10:00+00:00,602.5599975585938,602.8200073242188,602.530029296875,602.64501953125,194607
2025-01-21 19:15:00+00:00,602.1599731445312,602.5700073242188,602.0700073242188,602.5549926757812,413160
2025-01-21 19:20:00+00:00,602.0850219726562,602.219970703125,601.9000244140625,602.1680297851562,242890
2025-01-21 19:25:00+00:00,602.3699951171875,602.489990234375,602.0800170898438,602.0800170898438,627594
2025-01-21 19:30:00+00:00,602.0202026367188,602.3900146484375,602.0,602.3800048828125,437257
2025-01-21 19:35:00+00:00,601.8699951171875,602.0800170898438,601.6900024414062,602.030029296875,380576
2025-01-21 19:40:00+00:00,601.8900146484375,602.1898803710938,601.8298950195312,601.8599853515625,199563
2025-01-21 19:45:00+00:00,601.864990234375,601.9373779296875,601.75,601.8499755859375,246199
2025-01-21 19:50:00+00:00,601.9500122070312,601.9600219726562,601.6699829101562,601.864990234375,458338
2025-01-21 19:55:00+00:00,602.1599731445312,602.1900024414062,601.9301147460938,601.9500122070312,485635
2025-01-21 20:00:00+00:00,602.135009765625,602.2000122070312,601.9949951171875,602.1799926757812,380141
2025-01-21 20:05:00+00:00,602.2100219726562,602.239990234375,602.1099853515625,602.135009765625,250288
2025-01-21 20:10:00+00:00,602.2249755859375,602.2899780273438,602.1400146484375,602.2150268554688,314541
2025-01-21 20:15:00+00:00,602.39990234375,602.4600219726562,602.1699829101562,602.22998046875,649515
2025-01-21 20:20:00+00:00,602.4000244140625,602.469970703125,602.2725219726562,602.39501953125,413327
2025-01-21 20:25:00+00:00,602.7100219726562,602.780029296875,602.3400268554688,602.4099731445312,535652
2025-01-21 20:30:00+00:00,602.4910888671875,602.7999877929688,602.4600219726562,602.719970703125,808163
2025-01-21 20:35:00+00:00,602.635009765625,602.6500244140625,602.1500244140625,602.4949951171875,650404
2025-01-21 20:40:00+00:00,602.5650024414062,602.6699829101562,602.4000244140625,602.6300048828125,879667
2025-01-21 20:45:00+00:00,602.5800170898438,602.6099853515625,602.3499755859375,602.5650024414062,1017812
2025-01-21 20:50:00+00:00,602.8499755859375,602.97998046875,602.4199829101562,602.5700073242188,1306507
2025-01-21 20:55:00+00:00,602.9199829101562,602.969970703125,602.469970703125,602.8400268554688,2977485
2025-01-22 14:30:00+00:00,605.7994995117188,606.0797729492188,605.3599853515625,605.9199829101562,2700050
2025-01-22 14:35:00+00:00,605.6300048828125,605.8350219726562,605.5,605.780029296875,517239
2025-01-22 14:40:00+00:00,605.760009765625,605.8300170898438,605.4500122070312,605.6500244140625,535919
2025-01-22 14:45:00+00:00,605.989990234375,606.02001953125,605.6300048828125,605.7899780273438,401978
2025-01-22 14:50:00+00:00,606.3200073242188,606.3699951171875,605.7899780273438,605.97998046875,461347
2025-01-22 14:55:00+00:00,606.4906005859375,606.5700073242188,606.2750244140625,606.3023071289062,457189
2025-01-22 15:00:00+00:00,606.530029296875,606.6799926757812,606.0,606.5,669888
2025-01-22 15:05:00+00:00,606.6356811523438,606.77001953125,606.4099731445312,606.530029296875,640485
2025-01-22 15:10:00+00:00,606.739990234375,606.9099731445312,606.5701293945312,606.6199951171875,796041
2025-01-22 15:15:00+00:00,606.9550170898438,607.0399780273438,606.7000122070312,606.72998046875,417605
2025-01-22 15:20:00+00:00,606.6400146484375,606.97998046875,606.5700073242188,606.969970703125,414271
2025-01-22 15:25:00+00:00,606.7000122070312,606.8400268554688,606.590087890625,606.6400146484375,573376
2025-01-22 15:30:00+00:00,606.72998046875,606.8599853515625,606.5800170898438,606.719970703125,275111
2025-01-22 15:35:00+00:00,606.8900146484375,607.0800170898438,606.6400146484375,606.72998046875,443323
2025-01-22 15:40:00+00:00,606.97998046875,607.02001953125,606.7100219726562,606.8900146484375,441181
2025-01-22 15:45:00+00:00,606.8900146484375,607.010009765625,606.7698974609375,607.010009765625,408526
2025-01-22 15:50:00+00:00,606.7100219726562,606.8800048828125,606.47998046875,606.8699951171875,1397386
2025-01-22 15:55:00+00:00,606.55126953125,606.77001953125,606.5,606.719970703125,229174
2025-01-22 16:00:00+00:00,606.4949951171875,606.619873046875,606.3599853515625,606.5499877929688,412990
2025-01-22 16:05:00+00:00,606.7000122070312,606.8099975585938,606.5,606.5,499379
2025-01-22 16:10:00+00:00,606.4099731445312,606.6900024414062,606.260009765625,606.6900024414062,939789
2025-01-22 16:15:00+00:00,606.72998046875,606.7999877929688,606.4199829101562,606.4400024414062,265718
2025-01-22 16:20:00+00:00,606.7999877929688,606.8400268554688,606.5999755859375,606.72998046875,183240
2025-01-22 16:25:00+00:00,607.2374877929688,607.239990234375,606.75,606.7999877929688,391440
2025-01-22 16:30:00+00:00,607.344970703125,607.4400024414062,607.1950073242188,607.2319946289062,261342
2025-01-22 16:35:00+00:00,607.5900268554688,607.5999755859375,607.2901000976562,607.3800048828125,330371
2025-01-22 16:40:00+00:00,607.4600219726562,607.7000122070312,607.3599853515625,607.5999755859375,378520
2025-01-22 16:45:00+00:00,607.39501953125,607.5999755859375,607.27001953125,607.4600219726562,266221
2025-01-22 16:50:00+00:00,607.6699829101562,607.780029296875,607.4099731445312,607.4299926757812,249519
2025-01-22 16:55:00+00:00,607.6500244140625,607.780029296875,607.6199951171875,607.6649780273438,199535
2025-01-22 17:00:00+00:00,607.760009765625,607.760009765625,607.5800170898438,607.6500244140625,220503
2025-01-22 17:05:00+00:00,607.7349853515625,607.760009765625,607.669921875,607.75,177819
2025-01-22 17:10:00+00:00,607.2999877929688,607.8200073242188,607.2999877929688,607.72998046875,348366
2025-01-22 17:15:00+00:00,607.6099853515625,607.6500244140625,607.2999877929688,607.4600219726562,425637
2025-01-22 17:20:00+00:00,607.52001953125,607.6799926757812,607.5,607.614990234375,340032
2025-01-22 17:25:00+00:00,607.5499877929688,607.6099853515625,607.4650268554688,607.52001953125,149066
2025-01-22 17:30:00+00:00,607.530029296875,607.7000122070312,607.52001953125,607.5599975585938,153053
2025-01-22 17:35:00+00:00,607.5800170898438,607.669921875,607.4628295898438,607.52001953125,155585
2025-01-22 17:40:00+00:00,607.3800048828125,607.6400146484375,607.3300170898438,607.614990234375,206465
2025-01-22 17:45:00+00:00,607.466552734375,607.5800170898438,607.3800048828125,607.3994750976562,173441
2025-01-22 17:50:00+00:00,607.5380249023438,607.5599975585938,607.3699951171875,607.469970703125,168440
2025-01-22 17:55:00+00:00,607.3099975585938,607.5499877929688,607.2999877929688,607.5380249023438,165113
2025-01-22 18:00:00+00:00,607.2000122070312,607.3699951171875,607.1400146484375,607.2999877929688,184411
2025-01-22 18:05:00+00:00,607.3800048828125,607.4199829101562,607.1799926757812,607.2100219726562,192546
2025-01-22 18:10:00+00:00,607.2449951171875,607.4199829101562,607.219970703125,607.3699951171875,174987
2025-01-22 18:15:00+00:00,607.0900268554688,607.3275146484375,607.0599975585938,607.25,143101
2025-01-22 18:20:00+00:00,607.1400146484375,607.4199829101562,606.969970703125,607.1099853515625,879114
2025-01-22 18:25:00+00:00,607.0662841796875,607.149169921875,606.9412231445312,607.1300048828125,238980
2025-01-22 18:30:00+00:00,607.0900268554688,607.2100219726562,607.010009765625,607.0800170898438,112221
2025-01-22 18:35:00+00:00,607.1900024414062,607.2000122070312,607.0626220703125,607.0999755859375,116843
2025-01-22 18:40:00+00:00,607.489990234375,607.5,607.1300048828125,607.1799926757812,167670
2025-01-22 18:45:00+00:00,607.5399780273438,607.5900268554688,607.4400024414062,607.4915161132812,147963
2025-01-22 18:50:00+00:00,607.4550170898438,607.626708984375,607.3099975585938,607.5499877929688,134921
2025-01-22 18:55:00+00:00,607.0399780273438,607.4650268554688,607.02001953125,607.4600219726562,140522
2025-01-22 19:00:00+00:00,607.030029296875,607.0800170898438,606.8499755859375,607.0399780273438,270059
2025-01-22 19:05:00+00:00,606.9600219726562,607.1900024414062,606.8300170898438,607.0999755859375,212087
2025-01-22 19:10:00+00:00,607.0800170898438,607.1099853515625,606.8800048828125,606.9600219726562,209547
2025-01-22 19:15:00+00:00,607.0499877929688,607.1099853515625,606.9949951171875,607.0900268554688,209695
2025-01-22 19:20:00+00:00,607.0800170898438,607.3499755859375,607.030029296875,607.0449829101562,178972
2025-01-22 19:25:00+00:00,606.905029296875,607.114990234375,606.8699951171875,607.0999755859375,423670
2025-01-22 19:30:00+00:00,606.9849853515625,607.0798950195312,606.7800903320312,606.9099731445312,295208
2025-01-22 19:35:00+00:00,607.2100219726562,607.2349853515625,606.9500122070312,606.97998046875,235586
2025-01-22 19:40:00+00:00,607.2100219726562,607.2708740234375,607.0399780273438,607.219970703125,215086
2025-01-22 19:45:00+00:00,607.4119873046875,607.4400024414062,607.1400146484375,607.219970703125,157541
2025-01-22 19:50:00+00:00,607.47998046875,607.5399780273438,607.330078125,607.4199829101562,143941
2025-01-22 19:55:00+00:00,607.5999755859375,607.6199951171875,607.4600219726562,607.489990234375,268755
2025-01-22 20:00:00+00:00,607.4299926757812,607.6199951171875,607.4099731445312,607.5900268554688,231335
2025-01-22 20:05:00+00:00,607.5,607.5256958007812,607.3900146484375,607.469970703125,183224
2025-01-22 20:10:00+00:00,607.4199829101562,607.530029296875,607.2550048828125,607.510009765625,230916
2025-01-22 20:15:00+00:00,607.3099975585938,607.4373779296875,607.25,607.4099731445312,285832
2025-01-22 20:20:00+00:00,607.3699951171875,607.4000244140625,607.0800170898438,607.3200073242188,452342
2025-01-22 20:25:00+00:00,607.1199951171875,607.369873046875,607.1099853515625,607.369873046875,400991
2025-01-22 20:30:00+00:00,607.2899780273438,607.3499755859375,607.0700073242188,607.1199951171875,501379
2025-01-22 20:35:00+00:00,606.9199829101562,607.3400268554688,606.8699951171875,607.2899780273438,1907293
2025-01-22 20:40:00+00:00,606.885009765625,607.0,606.7899780273438,606.8599853515625,756970
2025-01-22 20:45:00+00:00,606.8099975585938,607.0399780273438,606.780029296875,606.8699951171875,543833
2025-01-22 20:50:00+00:00,606.6199951171875,606.8900146484375,606.22998046875,606.7999877929688,1826258
2025-01-22 20:55:00+00:00,606.3400268554688,606.72998046875,606.25,606.5800170898438,3163983
2025-01-23 14:30:00+00:00,605.9000244140625,605.9199829101562,605.52001953125,605.7999877929688,1356307
2025-01-23 14:35:00+00:00,606.1204833984375,606.1500244140625,605.7899780273438,605.9199829101562,376887
2025-01-23 14:40:00+00:00,606.1749877929688,606.280029296875,605.8900146484375,606.1199951171875,310805
2025-01-23 14:45:00+00:00,606.1799926757812,606.25,606.0449829101562,606.1799926757812,240398
2025-01-23 14:50:00+00:00,606.22998046875,606.2999877929688,606.1300048828125,606.1799926757812,224696
2025-01-23 14:55:00+00:00,606.2258911132812,606.27001953125,605.9500122070312,606.2249755859375,296532
2025-01-23 15:00:00+00:00,605.85498046875,606.25,605.75,606.239990234375,274701
2025-01-23 15:05:00+00:00,605.9000244140625,606.0999755859375,605.6199951171875,605.8499755859375,290333
2025-01-23 15:10:00+00:00,606.0449829101562,606.0900268554688,605.8200073242188,605.8200073242188,259851
2025-01-23 15:15:00+00:00,605.9600219726562,606.1199951171875,605.9100952148438,606.0499877929688,207499
2025-01-23 15:20:00+00:00,606.0100708007812,606.1199951171875,605.7999877929688,605.9500122070312,173986
2025-01-23 15:25:00+00:00,605.72998046875,606.02001953125,605.6749877929688,606.010009765625,492843
2025-01-23 15:30:00+00:00,606.1500244140625,606.1699829101562,605.6500244140625,605.719970703125,211707
2025-01-23 15:35:00+00:00,606.2498779296875,606.3800048828125,606.0599975585938,606.155029296875,251099
2025-01-23 15:40:00+00:00,606.52001953125,606.5399780273438,606.1699829101562,606.25,276496
2025-01-23 15:45:00+00:00,606.6900024414062,606.8099975585938,606.47998046875,606.5349731445312,331019
2025-01-23 15:50:00+00:00,606.8211059570312,606.9099731445312,606.6649780273438,606.7100219726562,261388
2025-01-23 15:55:00+00:00,606.8900146484375,606.9000244140625,606.7940063476562,606.8001098632812,223724
2025-01-23 16:00:00+00:00,607.1900024414062,607.3099975585938,606.89501953125,607.0534057617188,504929
2025-01-23 16:05:00+00:00,606.8445434570312,607.22998046875,606.8049926757812,607.1900024414062,504864
2025-01-23 16:10:00+00:00,607.1403198242188,607.2374877929688,606.3800048828125,606.8698120117188,596199
2025-01-23 16:15:00+00:00,607.1799926757812,607.3099975585938,606.8900146484375,607.1599731445312,238866
2025-01-23 16:20:00+00:00,607.3400268554688,607.5499877929688,607.0599975585938,607.1599731445312,289122
2025-01-23 16:25:00+00:00,607.510009765625,607.52001953125,607.0499877929688,607.3499755859375,382057
2025-01-23 16:30:00+00:00,607.4099731445312,607.6099853515625,607.3800048828125,607.5,570744
2025-01-23 16:35:00+00:00,607.2800903320312,607.469970703125,607.0800170898438,607.4299926757812,361650
2025-01-23 16:40:00+00:00,607.510009765625,607.5499877929688,607.25,607.2802124023438,510723
2025-01-23 16:45:00+00:00,607.6552124023438,607.8699951171875,607.2999877929688,607.52001953125,502487
2025-01-23 16:50:00+00:00,607.375,607.6900024414062,607.14501953125,607.6400146484375,988086
2025-01-23 16:55:00+00:00,607.25,607.469970703125,607.2100219726562,607.3400268554688,509731
2025-01-23 17:00:00+00:00,607.0098876953125,607.25,606.9400024414062,607.25,754282
2025-01-23 17:05:00+00:00,607.2100219726562,607.2999877929688,606.9700927734375,607.0,147969
2025-01-23 17:10:00+00:00,607.385009765625,607.4000244140625,607.1599731445312,607.2100219726562,184852
2025-01-23 17:15:00+00:00,607.3400268554688,607.4199829101562,607.260009765625,607.3800048828125,525592
2025-01-23 17:20:00+00:00,607.2100219726562,607.3599853515625,607.0999755859375,607.3350219726562,206167
2025-01-23 17:25:00+00:00,607.1699829101562,607.25,607.0999755859375,607.219970703125,485917
2025-01-23 17:30:00+00:00,607.0650024414062,607.219970703125,606.9299926757812,607.1699829101562,173016
2025-01-23 17:35:00+00:00,607.030029296875,607.14501953125,606.9600219726562,607.0800170898438,427722
2025-01-23 17:40:00+00:00,607.2000122070312,607.2297973632812,606.9000244140625,606.989990234375,206159
2025-01-23 17:45:00+00:00,607.3699951171875,607.4199829101562,607.1500244140625,607.1950073242188,223072
2025-01-23 17:50:00+00:00,607.510009765625,607.6400146484375,607.3699951171875,607.4000244140625,172885
2025-01-23 17:55:00+00:00,607.6799926757812,607.6900024414062,607.4500122070312,607.5,165649
2025-01-23 18:00:00+00:00,607.7000122070312,607.7899780273438,607.5999145507812,607.6799926757812,386077
2025-01-23 18:05:00+00:00,607.7100219726562,607.760009765625,607.6500244140625,607.6900024414062,169064
2025-01-23 18:10:00+00:00,608.0225219726562,608.0800170898438,607.7000122070312,607.719970703125,297909
2025-01-23 18:15:00+00:00,608.1300048828125,608.1699829101562,608.010009765625,608.0250244140625,233801
2025-01-23 18:20:00+00:00,608.239013671875,608.25,608.0800170898438,608.125,434757
2025-01-23 18:25:00+00:00,607.9849853515625,608.2999877929688,607.9000244140625,608.2301025390625,268120
2025-01-23 18:30:00+00:00,608.2061157226562,608.25,608.0,608.0,131183
2025-01-23 18:35:00+00:00,608.0999755859375,608.2498779296875,608.0700073242188,608.2056274414062,102242
2025-01-23 18:40:00+00:00,607.9199829101562,608.1099853515625,607.7899780273438,608.1099853515625,175692
2025-01-23 18:45:00+00:00,607.8200073242188,608.0,607.780029296875,607.9299926757812,106726
2025-01-23 18:50:00+00:00,607.8200073242188,607.9400024414062,607.739990234375,607.8400268554688,179589
2025-01-23 18:55:00+00:00,607.75,607.8300170898438,607.6699829101562,607.8200073242188,238620
2025-01-23 19:00:00+00:00,607.5701293945312,607.8200073242188,607.5499877929688,607.72998046875,164862
2025-01-23 19:05:00+00:00,607.47998046875,607.5800170898438,607.3499755859375,607.5700073242188,274933
2025-01-23 19:10:00+00:00,607.3800048828125,607.530029296875,607.3099975585938,607.4749755859375,188461
2025-01-23 19:15:00+00:00,607.3900146484375,607.469970703125,607.3300170898438,607.3975830078125,182510
2025-01-23 19:20:00+00:00,607.6099853515625,607.6500244140625,607.3099975585938,607.3900146484375,235279
2025-01-23 19:25:00+00:00,607.6599731445312,607.8099975585938,607.590087890625,607.760009765625,260543
2025-01-23 19:30:00+00:00,607.8300170898438,607.969482421875,607.6699829101562,607.6699829101562,353216
2025-01-23 19:35:00+00:00,607.760009765625,607.9498901367188,607.7000122070312,607.7999877929688,188558
2025-01-23 19:40:00+00:00,607.8099975585938,607.9000244140625,607.75,607.8599853515625,139168
2025-01-23 19:45:00+00:00,607.7199096679688,607.89990234375,607.6799926757812,607.7999877929688,151243
2025-01-23 19:50:00+00:00,607.719970703125,607.8599853515625,607.7000122070312,607.719970703125,200338
2025-01-23 19:55:00+00:00,607.8250122070312,608.010009765625,607.6799926757812,607.7100219726562,201274
2025-01-23 20:00:00+00:00,607.7299194335938,607.844970703125,607.5999755859375,607.7899780273438,193859
2025-01-23 20:05:00+00:00,607.860107421875,607.9779052734375,607.669921875,607.7100219726562,221871
2025-01-23 20:10:00+00:00,608.0399780273438,608.0800170898438,607.77001953125,607.8800048828125,780928
2025-01-23 20:15:00+00:00,608.0750122070312,608.2000122070312,607.9299926757812,608.0399780273438,200296
2025-01-23 20:20:00+00:00,608.1998901367188,608.2000122070312,607.9199829101562,608.0800170898438,259527
2025-01-23 20:25:00+00:00,608.094970703125,608.27001953125,608.030029296875,608.1950073242188,347811
2025-01-23 20:30:00+00:00,607.9299926757812,608.094970703125,607.7999877929688,608.0900268554688,576289
2025-01-23 20:35:00+00:00,607.7999877929688,608.0001220703125,607.7550048828125,607.885009765625,478997
2025-01-23 20:40:00+00:00,607.780029296875,607.8699951171875,607.6900024414062,607.7999877929688,382011
2025-01-23 20:45:00+00:00,608.1199951171875,608.1900024414062,607.760009765625,607.780029296875,653799
2025-01-23 20:50:00+00:00,608.739990234375,608.77001953125,608.0599975585938,608.0900268554688,1556524
2025-01-23 20:55:00+00:00,609.7100219726562,609.739990234375,608.7050170898438,608.7100219726562,3032851
2025-01-24 14:30:00+00:00,609.8499755859375,610.1400146484375,609.6500244140625,609.8099975585938,1342943
2025-01-24 14:35:00+00:00,610.1862182617188,610.219970703125,609.7899780273438,609.8699951171875,441137
2025-01-24 14:40:00+00:00,610.2150268554688,610.3699951171875,610.0650024414062,610.1900024414062,569697
2025-01-24 14:45:00+00:00,610.4299926757812,610.780029296875,610.1699829101562,610.260009765625,757849
2025-01-24 14:50:00+00:00,610.3099975585938,610.5499877929688,610.1699829101562,610.4400024414062,365858
2025-01-24 14:55:00+00:00,610.3300170898438,610.3900146484375,610.02001953125,610.3200073242188,415167
2025-01-24 15:00:00+00:00,609.719970703125,610.5399780273438,609.6099853515625,610.3499755859375,454321
2025-01-24 15:05:00+00:00,609.789794921875,609.97998046875,609.5999755859375,609.7999877929688,335053
2025-01-24 15:10:00+00:00,609.5399780273438,609.9000244140625,609.4199829101562,609.780029296875,342258
2025-01-24 15:15:00+00:00,609.75,609.9000244140625,609.4000244140625,609.5449829101562,286988
2025-01-24 15:20:00+00:00,609.5800170898438,609.739990234375,609.3350219726562,609.739990234375,232640
2025-01-24 15:25:00+00:00,609.3499755859375,609.6400146484375,609.25,609.5900268554688,170420
2025-01-24 15:30:00+00:00,609.5,609.5800170898438,609.3400268554688,609.3499755859375,183634
2025-01-24 15:35:00+00:00,609.1998901367188,609.6500244140625,609.0599975585938,609.489990234375,247214
2025-01-24 15:40:00+00:00,609.280029296875,609.3599853515625,609.1699829101562,609.1699829101562,135830
2025-01-24 15:45:00+00:00,609.5900268554688,609.619873046875,609.2100219726562,609.2750244140625,152580
2025-01-24 15:50:00+00:00,609.3250122070312,609.6199951171875,609.27001953125,609.5709838867188,159977
2025-01-24 15:55:00+00:00,609.1801147460938,609.3619995117188,609.1801147460938,609.3300170898438,153821
2025-01-24 16:00:00+00:00,609.159912109375,609.4099731445312,609.0800170898438,609.1799926757812,201682
2025-01-24 16:05:00+00:00,609.6099853515625,609.6599731445312,609.1199951171875,609.1300048828125,207428
2025-01-24 16:10:00+00:00,609.5499877929688,609.719970703125,609.47998046875,609.625,214666
2025-01-24 16:15:00+00:00,609.5850219726562,609.6881103515625,609.4099731445312,609.5449829101562,144903
2025-01-24 16:20:00+00:00,609.7050170898438,609.760009765625,609.5800170898438,609.5850219726562,1023381
2025-01-24 16:25:00+00:00,609.8897705078125,609.8897705078125,609.6900024414062,609.7000122070312,569282
2025-01-24 16:30:00+00:00,609.905029296875,609.9400024414062,609.8099975585938,609.8800048828125,150168
2025-01-24 16:35:00+00:00,609.97998046875,610.0800170898438,609.760009765625,609.9199829101562,192246
2025-01-24 16:40:00+00:00,610.114990234375,610.1400146484375,609.9600219726562,609.969970703125,162844
2025-01-24 16:45:00+00:00,610.1900024414062,610.20849609375,610.0800170898438,610.1099853515625,146568
2025-01-24 16:50:00+00:00,610.1699829101562,610.3250122070312,610.1199951171875,610.239990234375,178917
2025-01-24 16:55:00+00:00,609.530029296875,610.1900024414062,609.3900146484375,610.1671752929688,251410
2025-01-24 17:00:00+00:00,609.530029296875,609.6500244140625,609.2999877929688,609.530029296875,232856
2025-01-24 17:05:00+00:00,609.6195068359375,609.8200073242188,609.3599853515625,609.489990234375,134008
2025-01-24 17:10:00+00:00,609.4600219726562,609.6900024414062,609.3699951171875,609.6099853515625,160997
2025-01-24 17:15:00+00:00,609.64501953125,609.6787719726562,609.4000244140625,609.4550170898438,201707
2025-01-24 17:20:00+00:00,609.9400024414062,610.02001953125,609.6199951171875,609.6599731445312,225007
2025-01-24 17:25:00+00:00,609.4299926757812,610.0499877929688,609.3200073242188,609.9299926757812,294966
2025-01-24 17:30:00+00:00,609.5650024414062,609.619873046875,609.364990234375,609.4249877929688,122589
2025-01-24 17:35:00+00:00,609.39990234375,609.6199951171875,609.385009765625,609.5650024414062,175185
2025-01-24 17:40:00+00:00,609.3800048828125,609.489990234375,609.3200073242188,609.4000244140625,176428
2025-01-24 17:45:00+00:00,609.3300170898438,609.52001953125,609.2999877929688,609.3800048828125,276867
2025-01-24 17:50:00+00:00,609.0700073242188,609.3800048828125,608.9000244140625,609.3400268554688,304003
2025-01-24 17:55:00+00:00,608.7000122070312,609.0900268554688,608.52001953125,609.0900268554688,522542
2025-01-24 18:00:00+00:00,608.75,608.9099731445312,608.5399780273438,608.6796875,213375
